Test Name,M-max Lower Leg Ampl Lines
Test Item,Left TA
Patient Name,"mid  s2718tdvg"
Patient ID,
Test Date,9/24/2019
Trace Label,"Tr 1 : 0 mA : 200 탎","Tr 2 : 80 mA : 200 탎","Tr 3 : 100 mA : 200 탎","Tr 4 : 100 mA : 300 탎","Tr 5 : 100 mA : 400 탎","Tr 6 : 100 mA : 400 탎","Tr 7 : 100 mA : 400 탎","Tr 8 : 100 mA : 400 탎","Tr 9 : 100 mA : 400 탎","Tr 10 : 100 mA : 500 탎","Tr 11 : 100 mA : 500 탎","Tr 12 : 100 mA : 500 탎","Tr 13 : 100 mA : 500 탎"
,18.310546875,6.866455078,40.435791016,38.909912109,51.879882813,13.732910156,61.798095703,17.547607422,51.879882813,51.879882813,71.716308594,71.716308594,120.544433594
,20.599365234,7.629394531,40.435791016,37.384033203,52.642822266,10.681152344,59.509277344,19.073486328,50.354003906,51.879882813,70.953369141,67.901611328,125.885009766
,22.888183594,6.866455078,38.909912109,37.384033203,53.405761719,8.392333984,55.694580078,22.125244141,48.065185547,52.642822266,69.427490234,63.323974609,129.699707031
,26.702880859,6.103515625,37.384033203,37.384033203,54.931640625,7.629394531,51.879882813,22.888183594,46.539306641,54.168701172,67.138671875,58.746337891,133.514404297
,29.754638672,4.577636719,35.095214844,37.384033203,55.694580078,7.629394531,48.828125000,23.651123047,45.776367188,55.694580078,65.612792969,54.931640625,135.803222656
,32.043457031,2.288818359,32.043457031,38.146972656,57.220458984,9.155273438,45.013427734,23.651123047,45.776367188,57.983398438,63.323974609,51.879882813,138.092041016
,34.332275391,1.525878906,29.754638672,37.384033203,59.509277344,12.207031250,43.487548828,23.651123047,45.013427734,61.035156250,61.798095703,49.591064453,140.380859375
,35.858154297,0.000000000,28.228759766,38.146972656,61.035156250,13.732910156,41.198730469,24.414062500,44.250488281,62.561035156,59.509277344,46.539306641,142.669677734
,36.621093750,-2.288818359,28.991699219,40.435791016,62.561035156,15.258789063,38.909912109,26.702880859,42.724609375,64.086914063,56.457519531,44.250488281,143.432617188
,36.621093750,-3.814697266,29.754638672,40.435791016,64.849853516,18.310546875,38.146972656,28.991699219,41.198730469,63.323974609,54.168701172,41.198730469,144.958496094
,36.621093750,-4.577636719,32.043457031,43.487548828,66.375732422,22.125244141,38.909912109,31.280517578,39.672851563,63.323974609,51.116943359,38.146972656,144.958496094
,34.332275391,-6.103515625,36.621093750,45.776367188,67.901611328,27.465820313,40.435791016,33.569335938,38.909912109,63.323974609,48.828125000,36.621093750,143.432617188
,32.806396484,-5.340576172,40.435791016,48.828125000,68.664550781,33.569335938,43.487548828,35.858154297,38.146972656,61.798095703,47.302246094,34.332275391,141.143798828
,30.517578125,-5.340576172,44.250488281,52.642822266,68.664550781,39.672851563,45.013427734,38.146972656,39.672851563,61.035156250,45.013427734,32.806396484,137.329101563
,26.702880859,-6.103515625,48.065185547,54.931640625,70.190429688,44.250488281,45.776367188,38.909912109,41.198730469,57.220458984,43.487548828,32.043457031,133.514404297
,22.125244141,-6.103515625,48.828125000,55.694580078,70.190429688,48.828125000,46.539306641,41.198730469,43.487548828,53.405761719,41.961669922,29.754638672,128.936767578
,16.784667969,-6.866455078,49.591064453,55.694580078,70.190429688,51.879882813,47.302246094,43.487548828,45.013427734,51.116943359,39.672851563,28.228759766,126.647949219
,10.681152344,-8.392333984,50.354003906,54.931640625,70.190429688,53.405761719,47.302246094,45.013427734,45.013427734,48.065185547,37.384033203,27.465820313,124.359130859
,3.814697266,-9.918212891,51.116943359,54.931640625,70.190429688,55.694580078,47.302246094,46.539306641,45.013427734,48.065185547,35.858154297,26.702880859,120.544433594
,-0.762939453,-12.207031250,54.168701172,55.694580078,71.716308594,57.220458984,46.539306641,46.539306641,45.013427734,46.539306641,33.569335938,25.939941406,117.492675781
,-5.340576172,-14.495849609,57.983398438,57.220458984,72.479248047,58.746337891,45.776367188,47.302246094,45.013427734,45.013427734,32.806396484,25.939941406,112.152099609
,-8.392333984,-16.021728516,61.798095703,56.457519531,74.005126953,60.272216797,45.013427734,48.065185547,45.013427734,44.250488281,31.280517578,25.177001953,108.337402344
