Trace Label,"Tr 1 : 85 mA","Tr 2 : 31 mA","Tr 3 : 30 mA","Tr 4 : 32 mA","Tr 5 : 33 mA","Tr 6 : 34 mA","Tr 7 : 35 mA","Tr 8 : 36 mA","Tr 9 : 37 mA","Tr 10 : 38 mA","Tr 11 : 39 mA","Tr 12 : 40 mA","Tr 13 : 41 mA","Tr 14 : 43 mA","Tr 15 : 45 mA","Tr 16 : 47 mA","Tr 17 : 50 mA","Tr 18 : 52 mA","Tr 19 : 49 mA","Tr 20 : 49 mA","Tr 21 : 48 mA","Tr 22 : 39 mA","Tr 23 : 36 mA","Tr 24 : 32 mA"
Sensitivity (µV/Div),2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00
Hicut,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00
Locut,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00
ms/Sample,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781
Samples,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640
Trace Data (µV),4843.139648438,10898.590087891,8957.672119141,11180.877685547,4489.898681641,11537.170410156,9938.812255859,12113.952636719,18244.934082031,14629.364013672,13332.366943359,13340.759277344,19927.215576172,15910.339355469,6571.960449219,15097.808837891,7872.009277344,7789.611816406,8933.258056641,10772.705078125,7998.657226563,5841.064453125,12931.823730469,7580.566406250
,4315.185546875,35.095214844,-138.854980469,175.476074219,402.832031250,699.615478516,812.530517578,592.803955078,421.905517578,485.992431641,584.411621094,670.623779297,807.952880859,1635.742187500,1074.981689453,1970.672607422,2117.156982422,2714.538574219,1593.780517578,2030.181884766,402.069091797,284.576416016,-174.713134766,-457.000732422
,4276.275634766,31.280517578,-130.462646484,168.609619141,394.439697266,683.593750000,794.982910156,582.122802734,417.327880859,473.785400391,579.071044922,666.046142578,791.168212891,1608.276367188,1052.093505859,1924.896240234,2075.958251953,2669.525146484,1565.551757813,2000.427246094,397.491455078,271.606445313,-179.290771484,-451.660156250
,4235.839843750,26.702880859,-123.596191406,157.928466797,385.284423828,665.283203125,775.146484375,567.626953125,410.461425781,457.763671875,569.915771484,656.890869141,769.805908203,1577.758789063,1024.627685547,1875.305175781,2030.944824219,2619.934082031,1531.982421875,1964.569091797,389.099121094,254.058837891,-186.157226563,-446.319580078
,4192.352294922,19.836425781,-118.255615234,144.195556641,373.840332031,645.446777344,750.732421875,548.553466797,399.017333984,437.164306641,554.656982422,642.395019531,743.103027344,1543.426513672,994.873046875,1822.662353516,1983.642578125,2566.528320313,1492.309570313,1922.607421875,376.129150391,234.222412109,-195.312500000,-437.927246094
,4145.050048828,9.918212891,-115.966796875,129.699707031,361.633300781,624.847412109,724.029541016,527.954101563,383.758544922,412.750244141,534.820556641,622.558593750,714.111328125,1504.516601563,962.829589844,1766.204833984,1932.525634766,2510.070800781,1449.584960938,1873.779296875,359.344482422,213.623046875,-209.045410156,-429.534912109
,4093.170166016,-1.525878906,-117.492675781,112.915039063,344.848632813,601.959228516,694.274902344,502.014160156,364.685058594,384.521484375,510.406494141,598.907470703,680.541992188,1461.029052734,929.260253906,1708.984375000,1877.593994141,2449.798583984,1403.045654297,1818.847656250,340.270996094,190.734863281,-227.355957031,-421.142578125
,4037.475585938,-18.310546875,-120.544433594,94.604492188,325.012207031,576.782226563,660.705566406,473.785400391,342.559814453,353.240966797,482.940673828,572.204589844,644.683837891,1412.200927734,892.639160156,1649.475097656,1816.558837891,2388.000488281,1350.402832031,1760.864257813,319.671630859,167.083740234,-250.244140625,-415.039062500
,3977.966308594,-37.384033203,-125.122070313,72.479248047,302.124023438,547.790527344,624.847412109,444.793701172,317.382812500,318.908691406,453.948974609,542.449951172,607.299804688,1360.321044922,854.492187500,1589.202880859,1749.420166016,2323.150634766,1292.419433594,1699.066162109,299.072265625,140.380859375,-277.709960938,-412.750244141
,3914.642333984,-60.272216797,-129.699707031,46.539306641,276.184082031,514.984130859,585.174560547,412.750244141,288.391113281,280.761718750,422.668457031,510.406494141,566.864013672,1303.100585938,811.767578125,1527.404785156,1676.177978516,2256.774902344,1229.858398438,1636.505126953,274.658203125,108.337402344,-307.464599609,-412.750244141
,3849.029541016,-88.500976563,-135.803222656,17.547607422,247.955322266,479.125976563,540.924072266,377.655029297,254.058837891,239.562988281,387.573242188,473.022460938,522.613525391,1240.539550781,767.517089844,1464.080810547,1599.884033203,2187.347412109,1162.719726563,1571.655273438,245.666503906,70.190429688,-339.508056641,-413.513183594
,3778.839111328,-120.544433594,-144.195556641,-15.258789063,216.674804688,440.979003906,490.570068359,339.508056641,215.148925781,193.023681641,347.900390625,431.060791016,476.837158203,1174.926757813,720.214843750,1400.756835938,1521.301269531,2117.156982422,1095.581054688,1505.279541016,212.097167969,27.465820313,-373.840332031,-414.276123047
,3704.071044922,-156.402587891,-154.876708984,-51.879882813,180.816650391,400.543212891,435.638427734,296.020507813,170.898437500,145.721435547,305.938720703,384.521484375,428.009033203,1107.025146484,670.623779297,1338.195800781,1443.481445313,2043.914794922,1027.679443359,1437.377929688,173.950195313,-19.073486328,-410.461425781,-415.039062500
,3624.725341797,-195.312500000,-169.372558594,-91.552734375,139.617919922,358.581542969,376.129150391,249.481201172,122.833251953,96.893310547,259.399414063,333.404541016,379.180908203,1039.123535156,620.269775391,1276.397705078,1365.661621094,1969.146728516,958.251953125,1369.476318359,133.514404297,-67.901611328,-450.897216797,-418.090820313
,3541.564941406,-236.511230469,-184.631347656,-134.277343750,93.078613281,314.331054688,314.331054688,199.127197266,74.768066406,48.065185547,211.334228516,280.761718750,330.352783203,971.221923828,567.626953125,1216.125488281,1286.315917969,1892.852783203,887.298583984,1300.048828125,92.315673828,-116.729736328,-492.858886719,-421.905517578
,3454.589843750,-277.709960938,-201.416015625,-177.764892578,42.724609375,267.028808594,251.007080078,147.247314453,25.939941406,0.762939453,161.743164063,226.593017578,282.287597656,901.794433594,514.221191406,1155.090332031,1207.733154297,1816.558837891,814.819335938,1232.147216797,52.642822266,-166.320800781,-537.109375000,-428.009033203
,3364.562988281,-320.434570313,-219.726562500,-222.015380859,-7.629394531,217.437744141,187.683105469,93.841552734,-21.362304688,-48.065185547,109.100341797,171.661376953,234.985351563,832.366943359,461.578369141,1092.529296875,1127.624511719,1738.739013672,739.288330078,1164.245605469,11.444091797,-215.911865234,-581.359863281,-435.638427734
,3273.010253906,-363.159179688,-238.800048828,-264.739990234,-56.457519531,167.083740234,123.596191406,41.961669922,-67.138671875,-97.656250000,55.694580078,116.729736328,188.446044922,760.650634766,406.646728516,1029.205322266,1047.515869141,1661.682128906,663.757324219,1096.343994141,-30.517578125,-266.265869141,-624.847412109,-443.267822266
,3181.457519531,-406.646728516,-260.162353516,-305.175781250,-104.522705078,115.966796875,60.272216797,-8.392333984,-111.389160156,-146.484375000,1.525878906,61.798095703,142.669677734,688.171386719,350.952148438,966.644287109,967.407226563,1581.573486328,588.226318359,1028.442382813,-74.768066406,-315.856933594,-668.334960938,-451.660156250
,3091.430664063,-449.371337891,-282.287597656,-347.137451172,-149.536132813,66.375732422,0.000000000,-57.983398438,-154.876708984,-193.786621094,-50.354003906,8.392333984,97.656250000,616.455078125,295.257568359,904.846191406,887.298583984,1500.701904297,513.458251953,962.066650391,-121.307373047,-363.922119141,-710.296630859,-461.578369141
,3001.403808594,-489.044189453,-302.886962891,-389.862060547,-193.786621094,17.547607422,-57.983398438,-105.285644531,-195.312500000,-237.274169922,-99.945068359,-42.724609375,53.405761719,546.264648438,238.800048828,846.099853516,805.664062500,1419.067382813,437.927246094,894.927978516,-167.083740234,-411.987304688,-750.732421875,-472.259521484
,2914.428710938,-526.428222656,-321.960449219,-432.586669922,-237.274169922,-30.517578125,-115.203857422,-150.299072266,-234.985351563,-279.998779297,-146.484375000,-92.315673828,12.207031250,476.074218750,183.868408203,786.590576172,723.266601563,1335.906982422,361.633300781,829.315185547,-212.860107422,-460.815429688,-788.879394531,-484.466552734
,2826.690673828,-558.471679688,-339.508056641,-475.311279297,-279.235839844,-78.582763672,-170.898437500,-193.786621094,-273.895263672,-323.486328125,-191.497802734,-141.143798828,-28.991699219,406.646728516,131.988525391,724.792480469,639.343261719,1254.272460938,284.576416016,764.465332031,-257.873535156,-510.406494141,-823.974609375,-496.673583984
,2738.189697266,-588.226318359,-354.766845703,-515.747070313,-320.434570313,-125.885009766,-226.593017578,-235.748291016,-311.279296875,-366.210937500,-235.748291016,-188.446044922,-72.479248047,336.456298828,80.871582031,660.705566406,556.182861328,1172.637939453,209.045410156,698.852539063,-300.598144531,-559.997558594,-857.543945313,-507.354736328
,2648.925781250,-615.692138672,-370.788574219,-551.605224609,-360.107421875,-170.898437500,-282.287597656,-276.184082031,-348.663330078,-410.461425781,-278.472900391,-234.222412109,-118.255615234,266.265869141,31.280517578,596.618652344,476.074218750,1092.529296875,135.040283203,630.950927734,-341.796875000,-606.536865234,-889.587402344,-516.510009766
,2555.847167969,-642.395019531,-386.810302734,-585.937500000,-398.254394531,-213.623046875,-337.219238281,-315.093994141,-385.284423828,-453.948974609,-319.671630859,-276.947021484,-166.320800781,196.838378906,-16.021728516,531.768798828,398.254394531,1012.420654297,64.086914063,563.812255859,-380.706787109,-650.787353516,-920.867919922,-524.139404297
,2461.242675781,-669.860839844,-402.832031250,-619.506835938,-434.112548828,-253.295898438,-391.387939453,-351.715087891,-420.379638672,-494.384765625,-360.107421875,-318.145751953,-215.148925781,127.410888672,-64.086914063,469.207763672,323.486328125,930.786132813,-6.103515625,495.910644531,-417.327880859,-690.460205078,-952.148437500,-531.768798828
,2363.586425781,-696.563720703,-418.853759766,-651.550292969,-467.681884766,-291.442871094,-441.741943359,-387.573242188,-454.711914063,-533.294677734,-398.254394531,-357.818603516,-262.451171875,59.509277344,-111.389160156,408.172607422,250.244140625,848.388671875,-75.531005859,428.771972656,-450.134277344,-728.607177734,-981.903076172,-540.161132813
,2265.167236328,-723.266601563,-434.875488281,-682.830810547,-500.488281250,-328.826904297,-488.281250000,-421.905517578,-488.281250000,-569.152832031,-435.638427734,-395.965576172,-306.701660156,-6.866455078,-157.165527344,347.137451172,177.764892578,765.991210938,-143.432617188,364.685058594,-482.177734375,-765.991210938,-1010.894775391,-549.316406250
,2166.748046875,-749.206542969,-450.134277344,-713.348388672,-531.005859375,-363.922119141,-530.242919922,-454.711914063,-520.324707031,-603.485107422,-471.496582031,-434.875488281,-348.663330078,-73.242187500,-202.178955078,286.102294922,106.811523438,683.593750000,-209.045410156,301.361083984,-511.169433594,-801.849365234,-1038.360595703,-558.471679688
,2069.854736328,-775.146484375,-464.630126953,-743.103027344,-561.523437500,-399.780273438,-569.915771484,-486.755371094,-551.605224609,-635.528564453,-506.591796875,-473.022460938,-386.810302734,-138.092041016,-247.192382813,225.067138672,37.384033203,605.010986328,-272.369384766,238.037109375,-539.398193359,-838.470458984,-1062.774658203,-565.338134766
,1976.013183594,-800.323486328,-479.125976563,-772.857666016,-591.278076172,-434.875488281,-608.062744141,-518.798828125,-581.359863281,-665.283203125,-540.161132813,-511.169433594,-424.194335938,-199.890136719,-289.916992188,164.031982422,-28.991699219,531.768798828,-330.352783203,176.239013672,-565.338134766,-873.565673828,-1086.425781250,-570.678710938
,1882.934570313,-826.263427734,-491.333007813,-801.849365234,-620.269775391,-469.207763672,-646.209716797,-550.079345703,-609.588623047,-694.274902344,-572.204589844,-547.790527344,-460.815429688,-257.110595703,-331.878662109,105.285644531,-93.078613281,460.815429688,-385.284423828,115.966796875,-588.226318359,-906.372070313,-1109.313964844,-574.493408203
,1792.907714844,-849.914550781,-502.777099609,-830.841064453,-650.787353516,-504.302978516,-682.830810547,-582.122802734,-636.291503906,-720.214843750,-600.433349609,-583.648681641,-495.147705078,-312.042236328,-374.603271484,48.828125000,-154.876708984,394.439697266,-439.453125000,59.509277344,-610.351562500,-937.652587891,-1129.913330078,-577.545166016
,1702.880859375,-868.988037109,-511.932373047,-858.306884766,-679.779052734,-537.109375000,-719.451904297,-611.877441406,-659.179687500,-743.103027344,-624.084472656,-616.455078125,-528.717041016,-363.922119141,-415.039062500,-4.577636719,-212.860107422,328.826904297,-490.570068359,6.103515625,-629.425048828,-966.644287109,-1149.749755859,-582.885742188
,1612.091064453,-884.246826172,-520.324707031,-884.246826172,-708.007812500,-568.389892578,-753.784179688,-638.580322266,-678.253173828,-763.702392578,-643.157958984,-647.735595703,-559.997558594,-413.513183594,-457.000732422,-55.694580078,-267.791748047,263.977050781,-541.687011719,-43.487548828,-646.209716797,-993.347167969,-1167.297363281,-588.226318359
,1522.064208984,-895.690917969,-527.954101563,-908.660888672,-733.947753906,-598.907470703,-787.353515625,-662.231445313,-696.563720703,-780.487060547,-659.179687500,-676.727294922,-591.278076172,-462.341308594,-498.199462891,-106.811523438,-321.960449219,202.178955078,-591.278076172,-92.315673828,-662.231445313,-1018.524169922,-1181.030273438,-594.329833984
,1432.037353516,-904.846191406,-535.583496094,-929.260253906,-756.072998047,-627.136230469,-821.685791016,-683.593750000,-713.348388672,-795.745849609,-675.201416016,-704.193115234,-622.558593750,-508.880615234,-537.872314453,-157.165527344,-374.603271484,142.669677734,-637.054443359,-139.617919922,-675.964355469,-1042.175292969,-1192.474365234,-601.196289063
,1343.536376953,-912.475585938,-542.449951172,-949.096679688,-776.672363281,-657.653808594,-856.781005859,-703.430175781,-730.895996094,-811.004638672,-690.460205078,-731.658935547,-654.602050781,-553.131103516,-577.545166016,-205.230712891,-423.431396484,86.975097656,-681.304931641,-186.157226563,-688.171386719,-1064.300537109,-1201.629638672,-605.773925781
,1258.087158203,-920.867919922,-549.316406250,-968.170166016,-798.034667969,-689.697265625,-890.350341797,-725.555419922,-750.732421875,-826.263427734,-705.718994141,-758.361816406,-686.645507813,-594.329833984,-615.692138672,-250.244140625,-469.207763672,36.621093750,-722.503662109,-228.881835938,-700.378417969,-1085.662841797,-1208.496093750,-610.351562500
,1174.926757813,-928.497314453,-553.894042969,-985.717773438,-818.634033203,-721.740722656,-921.630859375,-749.969482422,-769.042968750,-841.522216797,-720.214843750,-784.301757813,-716.400146484,-630.950927734,-651.550292969,-289.154052734,-511.169433594,-7.629394531,-758.361816406,-267.028808594,-712.585449219,-1106.262207031,-1216.125488281,-614.929199219
,1096.343994141,-936.126708984,-556.182861328,-1002.502441406,-838.470458984,-752.258300781,-948.333740234,-774.383544922,-785.064697266,-856.018066406,-733.184814453,-807.189941406,-742.340087891,-662.231445313,-683.593750000,-322.723388672,-549.316406250,-48.065185547,-791.168212891,-297.546386719,-724.029541016,-1125.335693359,-1222.991943359,-617.218017578
,1023.101806641,-945.281982422,-556.945800781,-1016.998291016,-856.781005859,-776.672363281,-971.984863281,-798.034667969,-799.560546875,-868.988037109,-745.391845703,-826.263427734,-763.702392578,-690.460205078,-711.059570313,-352.478027344,-585.174560547,-82.397460938,-818.634033203,-324.249267578,-735.473632813,-1141.357421875,-1229.095458984,-617.980957031
,954.437255859,-955.963134766,-556.945800781,-1029.968261719,-868.988037109,-791.931152344,-991.821289063,-817.108154297,-810.241699219,-880.432128906,-756.072998047,-841.522216797,-782.775878906,-715.637207031,-734.710693359,-376.892089844,-617.218017578,-112.152099609,-840.759277344,-345.611572266,-745.391845703,-1153.564453125,-1234.436035156,-616.455078125
,889.587402344,-967.407226563,-557.708740234,-1042.175292969,-878.906250000,-801.086425781,-1009.368896484,-833.892822266,-820.159912109,-890.350341797,-765.228271484,-853.729248047,-798.034667969,-737.762451172,-754.547119141,-399.017333984,-643.920898438,-138.854980469,-859.069824219,-363.922119141,-752.258300781,-1160.430908203,-1238.250732422,-612.640380859
,827.789306641,-979.614257813,-558.471679688,-1052.856445313,-887.298583984,-807.189941406,-1025.390625000,-849.151611328,-830.078125000,-899.505615234,-773.620605469,-864.410400391,-812.530517578,-756.835937500,-772.857666016,-418.090820313,-666.809082031,-163.269042969,-874.328613281,-380.706787109,-756.835937500,-1165.008544922,-1240.539550781,-609.588623047
,768.280029297,-991.821289063,-559.234619141,-1063.537597656,-895.690917969,-812.530517578,-1038.360595703,-862.884521484,-838.470458984,-905.609130859,-780.487060547,-873.565673828,-824.737548828,-771.331787109,-791.168212891,-433.349609375,-685.882568359,-186.920166016,-886.535644531,-394.439697266,-758.361816406,-1167.297363281,-1241.302490234,-608.062744141
,711.059570313,-1001.739501953,-559.997558594,-1072.692871094,-904.083251953,-820.922851563,-1049.041748047,-876.617431641,-846.862792969,-912.475585938,-785.827636719,-879.669189453,-833.892822266,-781.250000000,-808.715820313,-447.082519531,-703.430175781,-209.045410156,-899.505615234,-407.409667969,-757.598876953,-1168.823242188,-1241.302490234,-607.299804688
,656.127929688,-1011.657714844,-560.760498047,-1080.322265625,-911.712646484,-833.129882813,-1055.908203125,-890.350341797,-855.255126953,-918.579101563,-792.694091797,-886.535644531,-843.048095703,-787.353515625,-824.737548828,-459.289550781,-719.451904297,-230.407714844,-913.238525391,-419.616699219,-757.598876953,-1168.823242188,-1240.539550781,-608.062744141
,604.248046875,-1020.050048828,-563.049316406,-1087.188720703,-919.342041016,-847.625732422,-1062.011718750,-903.320312500,-863.647460938,-925.445556641,-799.560546875,-892.639160156,-849.914550781,-792.694091797,-839.233398438,-473.022460938,-736.236572266,-251.770019531,-928.497314453,-434.875488281,-757.598876953,-1168.060302734,-1239.776611328,-608.825683594
,553.894042969,-1028.442382813,-566.101074219,-1091.003417969,-925.445556641,-862.121582031,-1071.166992188,-916.290283203,-874.328613281,-934.600830078,-808.715820313,-901.031494141,-857.543945313,-799.560546875,-852.203369141,-488.281250000,-753.021240234,-274.658203125,-945.281982422,-454.711914063,-758.361816406,-1166.534423828,-1238.250732422,-608.825683594
,507.354736328,-1038.360595703,-568.389892578,-1095.581054688,-930.023193359,-877.380371094,-1081.085205078,-929.260253906,-885.772705078,-946.044921875,-818.634033203,-912.475585938,-865.173339844,-807.952880859,-862.121582031,-508.117675781,-770.568847656,-301.361083984,-963.592529297,-479.125976563,-760.650634766,-1165.771484375,-1235.198974609,-609.588623047
