Trace Label,"Tr 1 : 22 mA","Tr 2 : 27 mA","Tr 3 : 27 mA","Tr 4 : 27 mA","Tr 5 : 39 mA","Tr 6 : 39 mA","Tr 7 : 39 mA","Tr 8 : 47 mA","Tr 9 : 47 mA","Tr 10 : 47 mA","Tr 11 : 47 mA","Tr 12 : 47 mA","Tr 13 : 47 mA","Tr 14 : 47 mA","Tr 15 : 47 mA","Tr 16 : 47 mA","Tr 17 : 47 mA","Tr 18 : 47 mA","Tr 19 : 47 mA","Tr 20 : 53 mA","Tr 21 : 62 mA","Tr 22 : 70 mA","Tr 23 : 73 mA","Tr 24 : 73 mA"
Sensitivity (µV/Div),2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00
Hicut,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00
Locut,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00
ms/Sample,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563,0.1563
Samples,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640
Trace Data (µV),9086.608886719,3860.168457031,5884.704589844,3799.133300781,8602.600097656,3873.596191406,3731.994628906,8154.602050781,9655.761718750,4903.564453125,9240.112304688,6563.720703125,6034.545898438,3703.918457031,5776.062011719,5800.476074219,5689.086914063,3762.817382813,3543.395996094,9135.437011719,7004.089355469,9081.420898438,3722.839355469,3383.483886719
,7.934570313,-21.667480469,-5.493164063,-37.536621094,-7.934570313,60.729980469,16.174316406,-5.493164063,64.086914063,-27.770996094,3.356933594,81.481933594,-36.621093750,-71.716308594,-66.833496094,16.784667969,16.479492188,21.362304688,-4.577636719,-47.912597656,29.296875000,47.302246094,19.531250000,39.978027344
,2.441406250,-25.939941406,-10.375976563,-36.926269531,-9.765625000,58.288574219,23.498535156,-3.967285156,66.223144531,-32.348632813,5.187988281,79.345703125,-36.926269531,-75.988769531,-61.035156250,15.869140625,17.700195313,21.667480469,-6.408691406,-45.776367188,36.010742188,56.152343750,14.038085938,38.452148438
,-3.356933594,-29.907226563,-15.563964844,-36.926269531,-12.512207031,54.016113281,32.348632813,-2.441406250,66.528320313,-37.231445313,7.324218750,77.209472656,-37.841796875,-79.040527344,-53.710937500,16.174316406,17.700195313,21.362304688,-8.850097656,-43.334960938,41.198730469,64.697265625,8.544921875,36.621093750
,-10.070800781,-33.264160156,-21.667480469,-36.926269531,-15.258789063,49.743652344,42.724609375,-0.610351563,65.612792969,-41.809082031,9.460449219,75.378417969,-38.146972656,-80.871582031,-46.386718750,16.174316406,18.005371094,20.751953125,-11.596679688,-40.283203125,44.555664063,72.326660156,3.662109375,34.179687500
,-16.174316406,-36.926269531,-27.465820313,-36.315917969,-17.700195313,45.776367188,52.490234375,0.305175781,63.171386719,-46.691894531,11.291503906,74.768066406,-37.231445313,-81.787109375,-39.672851563,14.953613281,17.700195313,22.583007813,-15.258789063,-36.621093750,47.302246094,78.125000000,-1.525878906,31.127929688
,-21.667480469,-41.198730469,-32.958984375,-34.484863281,-19.531250000,42.419433594,60.729980469,2.136230469,60.424804688,-51.574707031,12.817382813,73.852539063,-35.400390625,-82.397460938,-33.569335938,12.207031250,17.395019531,26.550292969,-19.226074219,-31.738281250,49.743652344,82.702636719,-6.713867188,26.855468750
,-26.550292969,-45.471191406,-37.841796875,-30.822753906,-21.362304688,40.283203125,68.359375000,3.662109375,56.152343750,-55.236816406,14.343261719,72.326660156,-32.348632813,-83.007812500,-29.602050781,8.544921875,16.479492188,32.043457031,-24.108886719,-25.634765625,51.879882813,85.754394531,-11.596679688,21.667480469
,-31.127929688,-49.133300781,-40.893554688,-25.634765625,-23.803710938,37.841796875,73.852539063,5.187988281,51.879882813,-57.983398438,15.563964844,69.580078125,-28.991699219,-83.007812500,-27.160644531,5.187988281,14.343261719,38.757324219,-28.991699219,-19.226074219,53.405761719,88.195800781,-16.174316406,15.258789063
,-35.400390625,-51.879882813,-43.640136719,-19.531250000,-27.465820313,35.095214844,78.125000000,6.408691406,47.607421875,-58.898925781,16.479492188,64.697265625,-25.939941406,-82.397460938,-25.939941406,2.746582031,11.901855469,44.860839844,-33.569335938,-12.817382813,54.321289063,90.026855469,-20.446777344,8.850097656
,-39.978027344,-53.405761719,-45.776367188,-12.512207031,-32.348632813,31.433105469,80.871582031,6.408691406,43.334960938,-58.898925781,17.089843750,59.814453125,-22.583007813,-79.345703125,-26.245117188,0.610351563,9.765625000,49.743652344,-38.452148438,-7.934570313,54.321289063,90.942382813,-24.719238281,2.746582031
,-44.250488281,-53.100585938,-48.217773438,-5.187988281,-36.621093750,27.465820313,81.481933594,6.103515625,40.588378906,-57.678222656,18.005371094,55.236816406,-19.226074219,-74.462890625,-27.465820313,-0.610351563,9.155273438,53.405761719,-43.334960938,-4.882812500,53.710937500,90.637207031,-28.076171875,-2.441406250
,-48.217773438,-51.879882813,-51.269531250,1.831054688,-39.672851563,23.803710938,81.176757813,6.103515625,39.367675781,-55.541992188,18.615722656,51.269531250,-15.258789063,-68.054199219,-29.602050781,-2.441406250,10.986328125,56.152343750,-47.912597656,-3.051757813,52.185058594,89.111328125,-31.127929688,-7.019042969
,-52.185058594,-50.048828125,-53.405761719,8.850097656,-40.893554688,20.446777344,79.040527344,8.239746094,37.841796875,-53.100585938,19.836425781,47.912597656,-11.596679688,-61.035156250,-32.348632813,-4.577636719,15.563964844,58.593750000,-52.185058594,-1.831054688,49.743652344,86.669921875,-32.958984375,-11.291503906
,-55.236816406,-47.607421875,-55.236816406,16.174316406,-40.588378906,17.395019531,76.293945313,13.122558594,36.010742188,-49.743652344,21.057128906,44.555664063,-8.544921875,-54.321289063,-35.400390625,-7.324218750,22.277832031,60.729980469,-56.152343750,-1.831054688,47.912597656,82.702636719,-33.569335938,-15.258789063
,-57.983398438,-44.860839844,-56.152343750,23.193359375,-40.283203125,13.122558594,73.547363281,21.362304688,32.958984375,-45.166015625,21.667480469,41.198730469,-6.103515625,-48.217773438,-38.146972656,-10.986328125,30.212402344,61.950683594,-59.509277344,-1.831054688,46.691894531,78.430175781,-33.569335938,-19.226074219
,-59.509277344,-41.198730469,-55.236816406,29.907226563,-40.283203125,7.934570313,69.274902344,30.822753906,29.296875000,-40.283203125,22.277832031,37.231445313,-4.882812500,-42.724609375,-39.672851563,-14.038085938,37.841796875,62.866210938,-63.171386719,-2.746582031,47.302246094,74.768066406,-32.348632813,-23.803710938
,-59.814453125,-37.231445313,-54.016113281,36.621093750,-40.588378906,1.220703125,65.002441406,40.893554688,25.939941406,-35.095214844,21.667480469,32.958984375,-4.272460938,-37.841796875,-40.283203125,-16.784667969,43.945312500,61.950683594,-66.223144531,-3.662109375,49.133300781,72.326660156,-31.127929688,-28.381347656
,-59.509277344,-32.958984375,-51.879882813,42.724609375,-40.893554688,-5.493164063,60.729980469,50.354003906,23.498535156,-30.822753906,21.362304688,28.686523438,-4.272460938,-34.179687500,-40.283203125,-19.531250000,49.438476563,60.729980469,-68.969726563,-3.967285156,50.048828125,72.021484375,-29.296875000,-32.348632813
,-57.678222656,-28.381347656,-48.828125000,47.607421875,-41.198730469,-12.207031250,57.067871094,57.678222656,21.362304688,-28.381347656,21.972656250,24.414062500,-4.577636719,-31.433105469,-41.503906250,-21.972656250,53.710937500,59.204101563,-70.495605469,-4.577636719,49.743652344,73.242187500,-26.245117188,-35.705566406
,-54.016113281,-25.329589844,-45.471191406,52.490234375,-40.588378906,-18.005371094,55.541992188,64.392089844,18.920898438,-26.855468750,24.414062500,19.836425781,-4.882812500,-29.296875000,-43.945312500,-25.329589844,57.067871094,56.152343750,-70.800781250,-4.882812500,48.522949219,73.242187500,-23.193359375,-37.536621094
,-48.522949219,-22.277832031,-41.198730469,55.847167969,-39.062500000,-23.498535156,54.931640625,69.274902344,16.479492188,-26.550292969,29.602050781,14.953613281,-4.577636719,-27.465820313,-47.302246094,-29.602050781,59.814453125,53.100585938,-70.495605469,-5.493164063,46.081542969,72.326660156,-19.226074219,-38.146972656
,-40.283203125,-20.141601563,-36.315917969,58.898925781,-36.621093750,-28.076171875,54.016113281,73.242187500,12.817382813,-27.160644531,37.231445313,9.765625000,-3.356933594,-26.550292969,-49.438476563,-34.484863281,60.729980469,49.743652344,-68.664550781,-6.408691406,44.250488281,69.580078125,-15.869140625,-37.536621094
,-30.212402344,-18.005371094,-30.822753906,61.950683594,-32.958984375,-32.348632813,52.490234375,76.599121094,9.460449219,-27.465820313,45.471191406,3.967285156,-2.441406250,-25.024414063,-50.354003906,-39.978027344,60.424804688,47.302246094,-66.528320313,-6.103515625,42.114257813,66.223144531,-13.427734375,-36.010742188
,-18.615722656,-15.563964844,-25.634765625,65.612792969,-28.686523438,-36.621093750,48.522949219,77.819824219,5.187988281,-28.686523438,54.321289063,-2.136230469,-1.525878906,-24.108886719,-50.048828125,-46.081542969,59.204101563,46.997070313,-64.086914063,-4.882812500,39.978027344,63.781738281,-10.986328125,-33.874511719
,-7.934570313,-14.343261719,-20.751953125,70.495605469,-24.108886719,-40.588378906,44.555664063,77.514648438,1.525878906,-30.517578125,61.950683594,-7.934570313,-0.610351563,-24.414062500,-48.828125000,-51.879882813,57.067871094,46.997070313,-59.814453125,-0.915527344,37.841796875,62.255859375,-9.765625000,-32.043457031
,0.915527344,-14.038085938,-16.479492188,75.683593750,-18.920898438,-44.555664063,40.283203125,75.988769531,-1.831054688,-32.043457031,68.054199219,-14.038085938,-0.305175781,-26.245117188,-48.522949219,-57.373046875,54.626464844,46.691894531,-55.847167969,4.882812500,35.705566406,61.035156250,-8.850097656,-28.381347656
,8.239746094,-14.343261719,-13.427734375,80.871582031,-13.732910156,-47.607421875,36.621093750,72.631835938,-6.408691406,-32.653808594,73.242187500,-19.836425781,0.915527344,-30.822753906,-48.522949219,-62.561035156,50.964355469,45.471191406,-50.964355469,12.207031250,32.653808594,60.424804688,-8.239746094,-24.719238281
,13.122558594,-14.953613281,-11.291503906,85.449218750,-8.850097656,-49.438476563,33.874511719,68.359375000,-11.596679688,-32.043457031,76.904296875,-25.024414063,4.577636719,-36.315917969,-49.133300781,-66.833496094,46.691894531,42.724609375,-46.386718750,20.751953125,29.602050781,58.898925781,-8.239746094,-20.446777344
,16.174316406,-15.258789063,-10.070800781,87.890625000,-4.882812500,-50.048828125,30.517578125,64.086914063,-17.700195313,-30.822753906,79.650878906,-30.212402344,10.986328125,-40.893554688,-49.743652344,-71.411132813,42.419433594,39.978027344,-43.029785156,28.686523438,26.550292969,56.762695313,-8.850097656,-15.869140625
,17.700195313,-14.648437500,-9.765625000,89.721679688,-1.525878906,-49.133300781,27.465820313,59.204101563,-24.414062500,-30.212402344,81.787109375,-34.790039063,20.141601563,-44.555664063,-49.743652344,-75.683593750,39.062500000,37.536621094,-40.283203125,35.400390625,23.498535156,54.321289063,-9.155273438,-12.512207031
,17.395019531,-15.258789063,-10.070800781,90.637207031,0.610351563,-47.607421875,23.498535156,54.931640625,-30.822753906,-30.822753906,82.702636719,-39.672851563,30.822753906,-45.471191406,-49.133300781,-79.040527344,38.452148438,36.315917969,-38.452148438,40.893554688,20.446777344,51.879882813,-8.850097656,-10.070800781
,15.869140625,-17.395019531,-10.681152344,90.942382813,2.136230469,-45.166015625,19.226074219,52.490234375,-36.621093750,-32.958984375,82.092285156,-43.945312500,41.809082031,-45.471191406,-47.302246094,-80.871582031,38.757324219,35.400390625,-36.926269531,45.166015625,16.784667969,49.743652344,-8.239746094,-8.239746094
,14.343261719,-21.972656250,-11.291503906,90.942382813,3.051757813,-41.809082031,15.563964844,51.574707031,-41.503906250,-33.874511719,80.261230469,-47.607421875,51.574707031,-45.471191406,-44.250488281,-80.871582031,38.757324219,35.095214844,-35.705566406,48.217773438,12.512207031,47.607421875,-7.019042969,-7.324218750
,13.122558594,-27.465820313,-10.681152344,89.721679688,3.967285156,-38.146972656,12.817382813,50.964355469,-45.776367188,-32.958984375,77.209472656,-50.659179688,59.814453125,-45.471191406,-40.588378906,-79.650878906,37.536621094,33.874511719,-34.790039063,50.964355469,7.019042969,44.250488281,-6.408691406,-6.408691406
,12.207031250,-31.738281250,-9.460449219,87.280273438,5.187988281,-33.264160156,9.765625000,50.048828125,-50.048828125,-30.822753906,73.547363281,-52.185058594,66.833496094,-45.471191406,-36.010742188,-76.904296875,34.179687500,32.043457031,-34.484863281,52.490234375,1.525878906,40.893554688,-7.324218750,-5.798339844
,10.070800781,-34.484863281,-8.239746094,83.618164063,6.103515625,-28.076171875,6.713867188,47.302246094,-54.626464844,-26.550292969,69.274902344,-52.490234375,71.716308594,-46.081542969,-31.127929688,-73.852539063,30.822753906,29.296875000,-34.484863281,53.100585938,-3.967285156,35.400390625,-8.850097656,-5.493164063
,6.103515625,-34.484863281,-7.934570313,79.345703125,7.629394531,-22.583007813,2.746582031,43.334960938,-58.898925781,-22.277832031,64.697265625,-51.269531250,74.462890625,-45.471191406,-26.855468750,-70.495605469,28.381347656,26.245117188,-35.400390625,52.490234375,-10.375976563,29.602050781,-10.681152344,-4.882812500
,0.000000000,-34.484863281,-9.765625000,74.768066406,8.850097656,-16.479492188,-2.441406250,39.672851563,-63.781738281,-19.531250000,60.729980469,-48.522949219,75.683593750,-44.250488281,-21.972656250,-67.138671875,26.855468750,22.888183594,-35.705566406,50.659179688,-16.479492188,24.108886719,-11.901855469,-5.187988281
,-6.713867188,-34.484863281,-11.901855469,69.274902344,9.765625000,-10.986328125,-8.239746094,36.315917969,-68.359375000,-16.784667969,57.983398438,-45.471191406,75.073242188,-42.419433594,-18.310546875,-63.171386719,26.245117188,19.531250000,-35.400390625,48.828125000,-22.583007813,17.700195313,-11.596679688,-4.577636719
,-12.207031250,-34.484863281,-13.122558594,64.086914063,9.765625000,-6.103515625,-14.953613281,32.958984375,-72.021484375,-15.869140625,57.067871094,-42.419433594,73.242187500,-39.367675781,-15.563964844,-59.204101563,25.634765625,15.258789063,-35.400390625,46.081542969,-28.381347656,12.512207031,-9.765625000,-3.967285156
,-16.479492188,-35.095214844,-13.732910156,58.898925781,9.460449219,-2.441406250,-21.362304688,30.212402344,-74.462890625,-15.563964844,56.457519531,-38.452148438,70.190429688,-36.010742188,-13.732910156,-55.236816406,24.414062500,10.681152344,-36.315917969,42.724609375,-33.874511719,7.019042969,-7.934570313,-3.967285156
,-18.005371094,-34.484863281,-13.122558594,54.626464844,10.070800781,0.000000000,-27.160644531,27.160644531,-74.768066406,-14.953613281,55.236816406,-34.179687500,65.917968750,-32.043457031,-12.512207031,-51.879882813,22.277832031,5.187988281,-38.452148438,39.367675781,-38.757324219,1.831054688,-5.493164063,-3.967285156
,-19.226074219,-33.569335938,-13.427734375,51.269531250,12.207031250,0.915527344,-32.348632813,24.108886719,-73.852539063,-14.343261719,52.795410156,-30.212402344,61.035156250,-27.770996094,-11.291503906,-49.743652344,20.141601563,-0.305175781,-41.503906250,36.315917969,-43.945312500,-2.746582031,-3.967285156,-6.103515625
,-20.446777344,-31.738281250,-15.258789063,47.607421875,16.784667969,0.915527344,-36.621093750,20.446777344,-71.716308594,-14.343261719,49.438476563,-25.634765625,55.541992188,-23.803710938,-10.681152344,-48.522949219,17.700195313,-6.713867188,-43.945312500,34.484863281,-48.522949219,-7.934570313,-2.746582031,-8.239746094
,-21.667480469,-28.991699219,-18.005371094,43.334960938,23.803710938,0.000000000,-40.588378906,16.784667969,-69.274902344,-14.343261719,46.081542969,-22.277832031,49.743652344,-19.531250000,-10.070800781,-48.217773438,15.563964844,-12.512207031,-45.471191406,33.569335938,-52.490234375,-13.122558594,-1.831054688,-8.544921875
,-23.803710938,-25.329589844,-20.751953125,38.757324219,32.348632813,-2.441406250,-44.555664063,12.512207031,-66.833496094,-15.563964844,43.334960938,-20.141601563,45.166015625,-15.563964844,-9.460449219,-48.828125000,12.817382813,-18.310546875,-45.471191406,32.043457031,-55.236816406,-18.005371094,-0.915527344,-7.934570313
,-25.939941406,-21.667480469,-23.193359375,33.874511719,42.114257813,-5.493164063,-48.828125000,8.239746094,-62.866210938,-16.479492188,40.893554688,-18.615722656,41.809082031,-12.207031250,-9.765625000,-49.133300781,9.155273438,-23.498535156,-44.860839844,29.602050781,-56.152343750,-22.583007813,0.915527344,-5.187988281
,-28.381347656,-17.700195313,-24.719238281,29.296875000,51.269531250,-7.629394531,-52.795410156,3.967285156,-58.288574219,-16.479492188,38.452148438,-17.700195313,41.198730469,-9.460449219,-9.460449219,-49.438476563,4.577636719,-27.770996094,-44.555664063,26.855468750,-55.847167969,-25.329589844,3.051757813,-1.831054688
,-29.602050781,-13.122558594,-25.024414063,25.634765625,59.204101563,-8.850097656,-56.152343750,-0.305175781,-53.100585938,-14.953613281,36.010742188,-17.700195313,40.893554688,-7.629394531,-9.460449219,-50.048828125,-0.915527344,-32.348632813,-44.555664063,23.498535156,-54.321289063,-26.855468750,6.408691406,0.000000000
,-29.907226563,-8.544921875,-24.414062500,21.972656250,65.612792969,-10.375976563,-57.983398438,-5.187988281,-47.607421875,-12.207031250,33.874511719,-18.005371094,39.062500000,-6.408691406,-10.070800781,-50.048828125,-7.019042969,-36.621093750,-44.860839844,21.667480469,-52.795410156,-26.855468750,9.460449219,1.220703125
,-29.602050781,-3.967285156,-22.277832031,19.226074219,69.885253906,-12.512207031,-57.983398438,-10.375976563,-43.029785156,-9.460449219,30.822753906,-18.615722656,36.926269531,-5.493164063,-10.070800781,-50.048828125,-12.817382813,-41.198730469,-44.250488281,20.446777344,-50.048828125,-25.634765625,13.122558594,2.441406250
,-28.076171875,0.000000000,-19.836425781,17.089843750,73.547363281,-15.869140625,-56.457519531,-15.869140625,-39.367675781,-5.798339844,27.770996094,-19.226074219,31.738281250,-4.272460938,-9.765625000,-50.048828125,-19.226074219,-45.471191406,-43.029785156,19.531250000,-47.607421875,-23.498535156,17.395019531,3.356933594
,-25.939941406,2.746582031,-16.784667969,15.563964844,76.293945313,-20.751953125,-53.405761719,-21.362304688,-37.231445313,-1.831054688,24.108886719,-19.836425781,27.160644531,-2.746582031,-7.629394531,-50.048828125,-25.024414063,-48.828125000,-40.588378906,18.615722656,-44.250488281,-20.751953125,21.362304688,4.882812500
,-23.193359375,5.187988281,-13.122558594,14.648437500,78.125000000,-23.803710938,-50.048828125,-26.855468750,-35.705566406,2.746582031,19.836425781,-19.836425781,23.193359375,-1.220703125,-3.051757813,-50.354003906,-31.127929688,-51.574707031,-37.231445313,16.784667969,-40.283203125,-17.089843750,25.024414063,6.408691406
,-19.226074219,6.713867188,-9.460449219,14.038085938,78.430175781,-25.939941406,-45.776367188,-32.348632813,-35.095214844,8.239746094,15.563964844,-19.531250000,19.836425781,0.305175781,3.051757813,-52.490234375,-36.621093750,-52.490234375,-32.958984375,14.343261719,-36.926269531,-13.122558594,27.770996094,8.544921875
,-14.038085938,7.934570313,-5.493164063,14.343261719,76.599121094,-26.550292969,-40.893554688,-37.536621094,-35.095214844,13.427734375,10.375976563,-19.836425781,18.005371094,1.525878906,12.207031250,-55.847167969,-41.809082031,-52.795410156,-28.076171875,11.901855469,-33.569335938,-9.155273438,29.907226563,11.596679688
,-8.239746094,8.850097656,-1.831054688,15.258789063,73.547363281,-25.939941406,-35.705566406,-42.724609375,-36.010742188,18.005371094,4.882812500,-20.751953125,17.089843750,2.441406250,21.972656250,-58.898925781,-46.997070313,-51.879882813,-23.193359375,9.155273438,-31.127929688,-4.882812500,31.433105469,14.648437500
,-2.136230469,9.765625000,0.915527344,16.784667969,69.274902344,-25.634765625,-29.602050781,-47.607421875,-37.231445313,22.583007813,-1.220703125,-22.888183594,15.869140625,2.746582031,31.738281250,-61.340332031,-51.879882813,-50.354003906,-17.700195313,7.019042969,-29.602050781,-0.915527344,33.264160156,18.920898438
,3.662109375,10.986328125,3.051757813,18.005371094,64.392089844,-25.939941406,-23.498535156,-52.490234375,-39.062500000,26.855468750,-7.934570313,-25.634765625,14.953613281,3.356933594,41.198730469,-61.645507813,-56.152343750,-47.607421875,-12.207031250,3.967285156,-28.076171875,1.525878906,34.484863281,23.193359375
