Test Name,M-max Lower Leg Ampl Lines
Test Item,Left Gastroc
Patient Name,"followup  s2718tdvg"
Patient ID,
Test Date,11/19/2019
Trace Label,"Tr 1 : 0 mA : 200 탎","Tr 2 : 28 mA : 200 탎","Tr 3 : 67 mA : 200 탎","Tr 4 : 100 mA : 200 탎","Tr 5 : 100 mA : 200 탎","Tr 6 : 100 mA : 200 탎","Tr 7 : 100 mA : 200 탎","Tr 8 : 100 mA : 300 탎","Tr 9 : 100 mA : 400 탎","Tr 10 : 100 mA : 400 탎","Tr 11 : 100 mA : 400 탎","Tr 12 : 100 mA : 400 탎","Tr 13 : 100 mA : 500 탎"
,32.043457031,19.836425781,56.457519531,38.146972656,19.073486328,47.302246094,27.465820313,25.177001953,-41.961669922,48.065185547,15.258789063,36.621093750,8.392333984
,29.754638672,19.836425781,51.879882813,38.909912109,19.836425781,48.065185547,28.991699219,24.414062500,-54.931640625,48.065185547,9.918212891,35.858154297,7.629394531
,27.465820313,20.599365234,48.065185547,38.909912109,19.836425781,49.591064453,29.754638672,23.651123047,-62.561035156,48.065185547,4.577636719,33.569335938,7.629394531
,25.939941406,22.125244141,43.487548828,38.146972656,18.310546875,51.116943359,30.517578125,23.651123047,-62.561035156,48.065185547,-0.762939453,32.043457031,9.155273438
,25.939941406,22.888183594,39.672851563,38.146972656,15.258789063,52.642822266,29.754638672,24.414062500,-56.457519531,48.828125000,-8.392333984,30.517578125,12.207031250
,28.228759766,22.888183594,36.621093750,39.672851563,12.207031250,52.642822266,29.754638672,22.888183594,-45.013427734,48.065185547,-14.495849609,29.754638672,14.495849609
,28.991699219,22.125244141,32.043457031,40.435791016,9.918212891,52.642822266,30.517578125,22.888183594,-28.991699219,48.065185547,-20.599365234,28.991699219,16.784667969
,28.991699219,20.599365234,30.517578125,41.961669922,6.866455078,52.642822266,29.754638672,22.125244141,-13.732910156,47.302246094,-24.414062500,28.991699219,19.836425781
,28.228759766,20.599365234,28.228759766,42.724609375,4.577636719,52.642822266,30.517578125,22.888183594,0.762939453,47.302246094,-25.177001953,29.754638672,22.888183594
,26.702880859,19.836425781,25.939941406,41.961669922,3.051757813,53.405761719,31.280517578,25.177001953,13.732910156,48.828125000,-25.939941406,29.754638672,26.702880859
,26.702880859,19.836425781,26.702880859,41.961669922,0.000000000,54.168701172,28.991699219,26.702880859,23.651123047,48.065185547,-25.939941406,29.754638672,31.280517578
,26.702880859,19.836425781,25.177001953,41.961669922,-0.762939453,54.168701172,30.517578125,27.465820313,30.517578125,48.828125000,-23.651123047,30.517578125,35.095214844
,26.702880859,18.310546875,25.177001953,41.961669922,0.000000000,54.931640625,29.754638672,26.702880859,35.095214844,48.828125000,-19.836425781,30.517578125,37.384033203
,25.939941406,17.547607422,25.177001953,42.724609375,0.000000000,53.405761719,29.754638672,24.414062500,38.146972656,48.828125000,-13.732910156,30.517578125,38.146972656
,23.651123047,13.732910156,25.177001953,41.961669922,2.288818359,51.879882813,32.043457031,22.125244141,40.435791016,51.879882813,-7.629394531,30.517578125,37.384033203
,22.125244141,10.681152344,26.702880859,40.435791016,4.577636719,50.354003906,31.280517578,20.599365234,41.198730469,54.168701172,-2.288818359,30.517578125,36.621093750
